# for i in `seq 1 100`; do npx ./ --nonce $i; done  | grep bitcoincash > addresses.csv
bitcoincash:pq75zmtt8d84nqnxv8vx3wj06mmzlhjnwuwprm4szr
bitcoincash:pzvv2yhpsq2twj3kxgmsd76de4y785d3evluet0gae
bitcoincash:pzpzxvw8kluds32v3lpa9mq43l2rdpny6570v47cch
bitcoincash:ppawvmf2u4uar27pmlz5kqyz6zr8ntwug52wqr2xsv
bitcoincash:pr2w0jrvwnqkenwunee3vs3dnadxwl3txsdmnu7ehr
bitcoincash:pzr5rcyce80eyh049uef2pxkwfn2hszzrqayhahzxu
bitcoincash:pruakjaqqtspdx28pdxz6td423mwhuw3xchr6lkwch
bitcoincash:pznl67pza249vt53tnctwyh3x5ywv3hs6qsh4dk0d9
bitcoincash:prs6zsgrmzxqk7245q4ygqankdnhfl4hwql7rfzl74
bitcoincash:pzdle40xrerfuy0f9lj9q9ccy83dt5a92ugtsvt95w
bitcoincash:pr8c7mde7rg0n7xwqjznn5k8eavt2gcqtcnrrtshnl
bitcoincash:pryz98xm8pqx0x2qxacftn32836cmpm2nvseeqm9kd
bitcoincash:pzy29zhhh5hnvq6jx5u89qyafz3aeye69yywlfqz73
bitcoincash:pzyjp59cle86rg654dk3y3ndfk454r4z3c6373e2j5
bitcoincash:pz0upddj86zql75a94fa3xyugv2rha86fyrxfy6c8d
bitcoincash:pr68twfmazve0jam2e57c5k22mdjvm2pns3vvuh0nn
bitcoincash:pq9u070q7qmx8dcfspywlxquxayd5ct9kq7vd9t854
bitcoincash:pplm34ya8hr5a6yswn8vhfj09rqddc6ap5k2ur2jsu
bitcoincash:prvs4v6jk7pk7d08u88gkzm3aenhzy7zzusxam7nmp
bitcoincash:pqju9jg5upv2ggathj6a3jrlut5qwxhg2y7a8u7xyj
bitcoincash:pzey5pp5g29y2lnxpp4g9fgjvjg9adam9qw9hdratu
bitcoincash:prk7hh8f42c6rxu6skyd04mujxc9hcq7qv6j95w3lq
bitcoincash:pp532cznq5xzjgf4p09gfrrz50xud48nayt7z5l05v
bitcoincash:pr49rq6crvz5g8n0j7duded36h5adnmv6c22vk7n33
bitcoincash:pprz55xtpemmf95ffyj4psuxsjd0gugfsu8zsxe9d7
bitcoincash:pzwrxm4y9pgvgcfllxdjnh3lshg3jevnqufw7vpa50
bitcoincash:pprpfqvzzx92k0pp7envatj0f26hu5vseuav2salvz
bitcoincash:pq80dc9ftwz6f2tp0c5cykcnc6wdgz2zfspz9xjjjt
bitcoincash:pptqvyzvnvses9cdy3kmctxdstautvteuq4e49m8rv
bitcoincash:pqszqcjw3sszzzaw5czf6rzyr60pf42995cc7x2cle
bitcoincash:prlkg82hmezxvrets849fvgsu8dsxe2uqyp32hraa9
bitcoincash:pz6cnj8xzktlge45ya2d0je4xwh0ppvd5gv74gwczk
bitcoincash:ppn0a98ts2ef0c5jlw95umsyacshz0mvnyjs6yvelx
bitcoincash:pp2dz98cjvt33vnmy3lw7de55vmrjj58xcj70me4ky
bitcoincash:pz7fsdd7yc7ugc59w5p4n8nd8qn0tadwjvjuqvll6u
bitcoincash:pp0p7j09q4tmpxhewjn66lk094sngjg3qvf84urc2y
bitcoincash:pzph660kmmumshq22j5dqdqfs69xfvlchy4pef24dd
bitcoincash:pq5g0fuau05xftreuylpdyf5gdjuv26ccy80tg5gjc
bitcoincash:pz9dtu5e96davwg054n0dzcxxtkyvxehpc9n58rw4g
bitcoincash:pzyuj42sq0rs5t2lwww3hhwaktyqmq0usqmxwv8nap
bitcoincash:pq9exrt8p9x8fxjyed75nnv44hzpe6rcqs75dlt96n
bitcoincash:pq5nckq4qm5c4t4l92rwutgx33hp78g4esz3qh6032
bitcoincash:pz02lx5zp0ujulwux9cc42p8zj7am7jkpy8ylpgfvz
bitcoincash:pr2ltwsgy0l8gxxt970nnf76uqeryrrgpye5s2u543
bitcoincash:pqvy2j0kd9kgy40gttvzf70vnvtzeenneyt7zkwyj7
bitcoincash:ppaas34pg5gderpea8mpzz4g6yfkyusu4cwnjlun0x
bitcoincash:pqujnl2ukkss6u04jtz6fv3qh2jj36uws5hwcjlefg
bitcoincash:prjpde2uf6j3eukehnjy48rumlt0t5775ufdzamzy0
bitcoincash:pp0j2lpqj8ma25c4x5erdx9pgpx0au5f5gpn58s2fe
bitcoincash:prhtqzeus5y6lhykfwzu3xq9u9zvcf9xlc7znrnffk
